name,stars,age,releases,language,zip_url,clone_url
MD360Player4Android,1062,7,14,Java,https://codeload.github.com/ashqal/MD360Player4Android/legacy.zip/d5b18d2c7a90615d229d527f7fb4ebad774d295f,https://github.com/ashqal/MD360Player4Android
Android-ScalableVideoView,1078,8,3,Java,https://codeload.github.com/yqritc/Android-ScalableVideoView/legacy.zip/df659dc108b2715d062cdc4c959e2a41b004bb0e,https://github.com/yqritc/Android-ScalableVideoView
Just-Another-Android-App,1625,6,0,Java,https://codeload.github.com/athkalia/Just-Another-Android-App/legacy.zip/3fd458c52a4c2ee76c82500977e8fdc27822ee84,https://github.com/athkalia/Just-Another-Android-App
couchbase-lite-android,1173,10,20,Java,https://codeload.github.com/couchbase/couchbase-lite-android/legacy.zip/f6213e837fd6e39108fe21c0e32def53b4e5634b,https://github.com/couchbase/couchbase-lite-android
sqlite-android,1013,7,45,Java,https://codeload.github.com/requery/sqlite-android/legacy.zip/4fb4458c843d53d7bdf6047346724e45e612ea0a,https://github.com/requery/sqlite-android
SingleDateAndTimePicker,1016,6,0,Java,https://codeload.github.com/florent37/SingleDateAndTimePicker/legacy.zip/5c703d6a22beee5c753a2951fd665930916fd081,https://github.com/florent37/SingleDateAndTimePicker
AlgorithmVisualizer-Android,1108,7,0,Java,https://codeload.github.com/naman14/AlgorithmVisualizer-Android/legacy.zip/782c7746de8cb4af066675dde3a763dd16d04cdc,https://github.com/naman14/AlgorithmVisualizer-Android
FancyToast-Android,1276,5,11,Java,https://codeload.github.com/Shashank02051997/FancyToast-Android/legacy.zip/bdd0efa80e24ccb79c55a7ffcb3b4e71e261bce9,https://github.com/Shashank02051997/FancyToast-Android
android-openGL-canvas,1044,6,33,Java,https://codeload.github.com/ChillingVan/android-openGL-canvas/legacy.zip/228eb6905435147c723c99bdc8b6b51d7cc88602,https://github.com/ChillingVan/android-openGL-canvas
greedo-layout-for-android,1636,7,5,Java,https://codeload.github.com/500px/greedo-layout-for-android/legacy.zip/0fb5b29182b701868c6c754aee73bb929ac13dd9,https://github.com/500px/greedo-layout-for-android
talon-for-twitter-android,1193,7,4,Java,https://codeload.github.com/klinker24/talon-for-twitter-android/legacy.zip/d5fc83988df8dd2d03235d1d0f4ab65a348ea088,https://github.com/klinker24/talon-for-twitter-android
android-ui-toolkit-demos,1117,7,0,Java,https://codeload.github.com/googlearchive/android-ui-toolkit-demos/legacy.zip/9434c37361e77d3351a8221dfc9937cf8ee27a2a,https://github.com/googlearchive/android-ui-toolkit-demos
Android-CircleDialog,1051,6,61,Java,https://codeload.github.com/mylhyl/Android-CircleDialog/legacy.zip/9892b4d2e083d6b28810cdb44525c300eea99e57,https://github.com/mylhyl/Android-CircleDialog
Android-Ptr-Comparison,1011,7,0,Java,https://codeload.github.com/desmond1121/Android-Ptr-Comparison/legacy.zip/be11b37f31ff85fd979c2ef168ef254c7f32dd88,https://github.com/desmond1121/Android-Ptr-Comparison
JustLive-Android,1423,2,13,Java,https://codeload.github.com/guyijie1211/JustLive-Android/legacy.zip/94f074ef0cae4f5dc8acfe18b925425d6adf9b72,https://github.com/guyijie1211/JustLive-Android
android-material-design-icon-generator-plugin,2413,8,4,Java,https://codeload.github.com/konifar/android-material-design-icon-generator-plugin/legacy.zip/07e59c9c42737539ea0b7cd597afc5f72d5892af,https://github.com/konifar/android-material-design-icon-generator-plugin
light-novel-library_Wenku8_Android,1306,8,24,Java,https://codeload.github.com/MewX/light-novel-library_Wenku8_Android/legacy.zip/d164211fce84e88325909089d48c77756c981f36,https://github.com/MewX/light-novel-library_Wenku8_Android
loklak_wok_android,1551,7,0,Java,https://codeload.github.com/fossasia/loklak_wok_android/legacy.zip/a22f75c76f2457aae5eba32f1c1b95d77f458be6,https://github.com/fossasia/loklak_wok_android
tracker-control-android,1514,3,54,Java,https://codeload.github.com/TrackerControl/tracker-control-android/legacy.zip/9ca6c3c00b51ea2a07adc7c49f1895775c3c81af,https://github.com/TrackerControl/tracker-control-android
bodyapps-android,1399,9,0,Java,https://codeload.github.com/OpnTec/bodyapps-android/legacy.zip/f2ac8e149621f4d9e91616ba169b06b5fea8c0b8,https://github.com/OpnTec/bodyapps-android
butterknife,25610,10,0,Java,https://codeload.github.com/JakeWharton/butterknife/legacy.zip/fcdebedf3276096db2f51bf6372b849b5a9c75ed,https://github.com/JakeWharton/butterknife
elasticsearch,65156,13,122,Java,https://codeload.github.com/elastic/elasticsearch/legacy.zip/e38d0a1b5d4b8894c55ba49dbf3eb8d86bd83398,https://github.com/elastic/elasticsearch
keycloak,17431,10,41,Java,https://codeload.github.com/keycloak/keycloak/legacy.zip/d4a793be648cdd674b9a4b90e64b5b9899d0fb83,https://github.com/keycloak/keycloak
selenium,27732,10,85,Java,https://codeload.github.com/SeleniumHQ/selenium/legacy.zip/83a27e797cb1876d89fa3a0578cbc11666d1fd26,https://github.com/SeleniumHQ/selenium
flowable-engine,6785,6,23,Java,https://codeload.github.com/flowable/flowable-engine/legacy.zip/ae5e19f56f179b733271235e2fd4a6354b1763f3,https://github.com/flowable/flowable-engine
dbeaver,33800,7,183,Java,https://codeload.github.com/dbeaver/dbeaver/legacy.zip/e6610bf202253273f7c9ef8a54678c5593f4973e,https://github.com/dbeaver/dbeaver
spring-security-oauth,4678,12,0,Java,https://codeload.github.com/spring-attic/spring-security-oauth/legacy.zip/0344de8cc75055742f638b1e476a646a6f5891d9,https://github.com/spring-attic/spring-security-oauth
Algorithms,15256,6,0,Java,https://codeload.github.com/williamfiset/Algorithms/legacy.zip/da50861a53fc2f6642cfc7d82c285166f41d03e2,https://github.com/williamfiset/Algorithms
AlgoDS,3412,6,0,Java,https://codeload.github.com/sherxon/AlgoDS/legacy.zip/1e3d94400066d5c7fcc8b20a34b08d14258578e3,https://github.com/sherxon/AlgoDS
spring-cloud-gateway,4181,6,5,Java,https://codeload.github.com/spring-cloud/spring-cloud-gateway/legacy.zip/e505b4bdc7e0aea3bca239a41e3d4db9fa10ad00,https://github.com/spring-cloud/spring-cloud-gateway
closure-compiler,7068,9,0,Java,https://codeload.github.com/google/closure-compiler/legacy.zip/f73beec4b061b039264dee03907468113b213e05,https://github.com/google/closure-compiler
storm,8870,12,0,Java,https://codeload.github.com/nathanmarz/storm/legacy.zip/cdb116e942666973bc4eaa0df098d5bab82739e7,https://github.com/nathanmarz/storm
phonegap-plugin-push,1947,8,0,Java,https://codeload.github.com/phonegap/phonegap-plugin-push/legacy.zip/50010275041e2726fd6788a7b7928baf47ead3e9,https://github.com/phonegap/phonegap-plugin-push
retrofit,41992,13,0,Java,https://codeload.github.com/square/retrofit/legacy.zip/23d0461541c5596bdf2b67c70d1a7fcc8bd2b6a2,https://github.com/square/retrofit
logger,13654,8,16,Java,https://codeload.github.com/orhanobut/logger/legacy.zip/c64a72c2ce3d0fcdebe829b091e3a530c94ca6bd,https://github.com/orhanobut/logger
simplify,4233,9,9,Java,https://codeload.github.com/CalebFenton/simplify/legacy.zip/29fb25d624aecf0b075dea5c6029b2541474ddfe,https://github.com/CalebFenton/simplify
cobar,3206,9,1,Java,https://codeload.github.com/alibaba/cobar/legacy.zip/bc36a14d4a3f8acc0db0b3b07a7db8d38afefda5,https://github.com/alibaba/cobar
GraphView,2734,12,1,Java,https://codeload.github.com/jjoe64/GraphView/legacy.zip/047769ac3fbf06055fef3ab49ae515a0ec8b5322,https://github.com/jjoe64/GraphView
EFAK,2875,6,0,Java,https://codeload.github.com/smartloli/EFAK/legacy.zip/186616215bbdbaa5fa20394583aa49aefa80fd10,https://github.com/smartloli/EFAK
lucida,4811,9,0,Java,https://codeload.github.com/claritylab/lucida/legacy.zip/3256bfa84be24eda7c988b1e61ed4cee0663410d,https://github.com/claritylab/lucida
UltimateRecyclerView,7227,8,9,Java,https://codeload.github.com/cymcsg/UltimateRecyclerView/legacy.zip/eccdbd953869612d758bc1e7e65068c71d3f0f12,https://github.com/cymcsg/UltimateRecyclerView
dubbo,39390,11,88,Java,https://codeload.github.com/apache/dubbo/legacy.zip/767eaa8ba707b1a62c30e671b9e70a12f74c202e,https://github.com/apache/dubbo
dagger,7312,11,0,Java,https://codeload.github.com/square/dagger/legacy.zip/0fa73e0ee07015f191c25b1f3fdf7048321d1610,https://github.com/square/dagger
oshi,4129,11,143,Java,https://codeload.github.com/oshi/oshi/legacy.zip/464e3c41ef0ceedc0252c94cdd939dfc06cd7eeb,https://github.com/oshi/oshi
StyleImageView,1450,7,0,Java,https://codeload.github.com/chengdazhi/StyleImageView/legacy.zip/df8bda723054731070497f31e0a33a11c9117e16,https://github.com/chengdazhi/StyleImageView
javacv,6899,9,10,Java,https://codeload.github.com/bytedeco/javacv/legacy.zip/b42450be42460977e6492af0b668cac34373e949,https://github.com/bytedeco/javacv
piggymetrics,12600,8,2,Java,https://codeload.github.com/sqshq/piggymetrics/legacy.zip/6bb2cf9ddbca980b664d3edbb6ff775d75369278,https://github.com/sqshq/piggymetrics
mit-deep-learning-book-pdf,11495,6,3,Java,https://codeload.github.com/janishar/mit-deep-learning-book-pdf/legacy.zip/0d90eb57bc81aacba1c56cb57ca3d28c99807385,https://github.com/janishar/mit-deep-learning-book-pdf
WorldEdit,2865,12,0,Java,https://codeload.github.com/EngineHub/WorldEdit/legacy.zip/bba73e558d6b923cd6a59f849edae23406b9e6f5,https://github.com/EngineHub/WorldEdit
open-event-android,1372,5,0,Java,https://codeload.github.com/OpnTec/open-event-android/legacy.zip/837e97dee4cb2281272fec3a470a5a4d1c31a4fc,https://github.com/OpnTec/open-event-android
java-algorithms-implementation,4292,9,0,Java,https://codeload.github.com/phishman3579/java-algorithms-implementation/legacy.zip/f2d115704691e8e4f6cfe490231d0adb0c3ce7d0,https://github.com/phishman3579/java-algorithms-implementation
languagetool,10038,10,0,Java,https://codeload.github.com/languagetool-org/languagetool/legacy.zip/ac6333a699a5c634a682cb2c08224e722f83df01,https://github.com/languagetool-org/languagetool
MPAndroidChart,36816,9,44,Java,https://codeload.github.com/PhilJay/MPAndroidChart/legacy.zip/0550d3f7907c635744c08ad8ff9c45e1b6281cc7,https://github.com/PhilJay/MPAndroidChart
bazel,21370,9,226,Java,https://codeload.github.com/bazelbuild/bazel/legacy.zip/4c20e5b6f3ffe64d06910519695db982cbed2569,https://github.com/bazelbuild/bazel
zeppelin,6149,8,0,Java,https://codeload.github.com/apache/zeppelin/legacy.zip/5de2d035fadff6aa43e463f33ac030f831ee1d58,https://github.com/apache/zeppelin
OpenSearch,7562,2,34,Java,https://codeload.github.com/opensearch-project/OpenSearch/legacy.zip/9f0e01743de1bf23264945d54d0d5ab20593020b,https://github.com/opensearch-project/OpenSearch
tablesaw,3310,7,79,Java,https://codeload.github.com/jtablesaw/tablesaw/legacy.zip/70c02a43f2b4bc4f373e66e53ea2b48abf0dbfe9,https://github.com/jtablesaw/tablesaw
mapsforge,1087,8,4,Java,https://codeload.github.com/mapsforge/mapsforge/legacy.zip/0531d338b87c8ba67e1203a72c9979fc4299ec86,https://github.com/mapsforge/mapsforge
Hystrix,23604,10,79,Java,https://codeload.github.com/Netflix/Hystrix/legacy.zip/7c03bafe32b518182e09e92fa57358a01043a504,https://github.com/Netflix/Hystrix
drag-sort-listview,3196,11,0,Java,https://codeload.github.com/bauerca/drag-sort-listview/legacy.zip/c3cfccee21676149dfdf8e803c0ec2eaebc6b841,https://github.com/bauerca/drag-sort-listview
ion,6299,10,0,Java,https://codeload.github.com/koush/ion/legacy.zip/2e48671fb865e993f714b5ffed16e82aed6d04fb,https://github.com/koush/ion
logstash,13635,12,122,Java,https://codeload.github.com/elastic/logstash/legacy.zip/c33af94faa29c529f741e529b1cdef8ecf5a3669,https://github.com/elastic/logstash
ASimpleCache,3675,10,0,Java,https://codeload.github.com/yangfuhai/ASimpleCache/legacy.zip/7935b04751aa57299cfb8b89e5b1e12a2d96e7cb,https://github.com/yangfuhai/ASimpleCache
stream-lib,2248,12,0,Java,https://codeload.github.com/addthis/stream-lib/legacy.zip/5a3bc87c5314f7771ea3968e9015a3d25536343e,https://github.com/addthis/stream-lib
opengrok,3976,10,245,Java,https://codeload.github.com/oracle/opengrok/legacy.zip/ab70822978746af6a60b06ee1538661f2f3e093b,https://github.com/oracle/opengrok
simplify,4233,9,9,Java,https://codeload.github.com/CalebFenton/simplify/legacy.zip/29fb25d624aecf0b075dea5c6029b2541474ddfe,https://github.com/CalebFenton/simplify
cobar,3206,9,1,Java,https://codeload.github.com/alibaba/cobar/legacy.zip/bc36a14d4a3f8acc0db0b3b07a7db8d38afefda5,https://github.com/alibaba/cobar
GraphView,2734,12,1,Java,https://codeload.github.com/jjoe64/GraphView/legacy.zip/047769ac3fbf06055fef3ab49ae515a0ec8b5322,https://github.com/jjoe64/GraphView
EFAK,2875,6,0,Java,https://codeload.github.com/smartloli/EFAK/legacy.zip/186616215bbdbaa5fa20394583aa49aefa80fd10,https://github.com/smartloli/EFAK
lucida,4811,9,0,Java,https://codeload.github.com/claritylab/lucida/legacy.zip/3256bfa84be24eda7c988b1e61ed4cee0663410d,https://github.com/claritylab/lucida
UltimateRecyclerView,7227,8,9,Java,https://codeload.github.com/cymcsg/UltimateRecyclerView/legacy.zip/eccdbd953869612d758bc1e7e65068c71d3f0f12,https://github.com/cymcsg/UltimateRecyclerView
dubbo,39390,11,88,Java,https://codeload.github.com/apache/dubbo/legacy.zip/767eaa8ba707b1a62c30e671b9e70a12f74c202e,https://github.com/apache/dubbo
dagger,7312,11,0,Java,https://codeload.github.com/square/dagger/legacy.zip/0fa73e0ee07015f191c25b1f3fdf7048321d1610,https://github.com/square/dagger
oshi,4129,11,143,Java,https://codeload.github.com/oshi/oshi/legacy.zip/464e3c41ef0ceedc0252c94cdd939dfc06cd7eeb,https://github.com/oshi/oshi
StyleImageView,1450,7,0,Java,https://codeload.github.com/chengdazhi/StyleImageView/legacy.zip/df8bda723054731070497f31e0a33a11c9117e16,https://github.com/chengdazhi/StyleImageView
logstash-logback-encoder,2317,10,30,Java,https://codeload.github.com/logfellow/logstash-logback-encoder/legacy.zip/b1e7653914fba93baf6042b15d44e54909879e4f,https://github.com/logfellow/logstash-logback-encoder
AsciidocFX,1782,9,86,Java,https://codeload.github.com/asciidocfx/AsciidocFX/legacy.zip/6f1f62012c180a93bab5742e6db54d78349400c3,https://github.com/asciidocfx/AsciidocFX
linuxdeploy,4760,11,37,Java,https://codeload.github.com/meefik/linuxdeploy/legacy.zip/d2f1af07a2f4880eae7da0d33b79691716ff9883,https://github.com/meefik/linuxdeploy
dex2jar,11208,8,7,Java,https://codeload.github.com/pxb1988/dex2jar/legacy.zip/476e64c6e9d3e4a59f61c890e663558c76b0e626,https://github.com/pxb1988/dex2jar
remote-desktop-clients,1861,11,65,Java,https://codeload.github.com/iiordanov/remote-desktop-clients/legacy.zip/d72f9ea8f90cac6fcb8d533fcbc27c6e0e6a2715,https://github.com/iiordanov/remote-desktop-clients
proguard,2214,4,25,Java,https://codeload.github.com/Guardsquare/proguard/legacy.zip/9a7a97d1ca8d215adc5a751f309783035b34f638,https://github.com/Guardsquare/proguard
stickers,2590,5,2,Java,https://codeload.github.com/WhatsApp/stickers/legacy.zip/9269e60ec6ac77ac92fa3c7f694ed121af1fb3da,https://github.com/WhatsApp/stickers
java-sec-code,2056,5,3,Java,https://codeload.github.com/JoyChou93/java-sec-code/legacy.zip/8604af55fb68834cf330169cb0a16c27c9e38480,https://github.com/JoyChou93/java-sec-code
portfolio,2349,11,187,Java,https://codeload.github.com/portfolio-performance/portfolio/legacy.zip/f47258a2195760826a3df19cd806d7026b32f731,https://github.com/portfolio-performance/portfolio
camunda-bpm-platform,3521,10,0,Java,https://codeload.github.com/camunda/camunda-bpm-platform/legacy.zip/291026ea47d7750300f1a873998b29a7815ee83c,https://github.com/camunda/camunda-bpm-platform
JsBridge,9443,8,0,Java,https://codeload.github.com/lzyzsd/JsBridge/legacy.zip/07a2843fc1422dd7688e72be15d42dde4898ef89,https://github.com/lzyzsd/JsBridge
quasar,4530,10,18,Java,https://codeload.github.com/puniverse/quasar/legacy.zip/db0ac29f55bc0515023d67ab86a2178c5e6eeb94,https://github.com/puniverse/quasar
sweet-alert-dialog,7255,8,2,Java,https://codeload.github.com/pedant/sweet-alert-dialog/legacy.zip/770bb183fb4fc7311b60392b470c508a0a4df16e,https://github.com/pedant/sweet-alert-dialog
metadata-extractor,2346,8,33,Java,https://codeload.github.com/drewnoakes/metadata-extractor/legacy.zip/858ea4abf028477515cd76f802fee8ea481f5030,https://github.com/drewnoakes/metadata-extractor
java,1469,6,4,Java,https://codeload.github.com/json-iterator/java/legacy.zip/6925cf4c19d313504b416f58a349a36bf563e0e1,https://github.com/json-iterator/java
Create,2217,4,0,Java,https://codeload.github.com/Creators-of-Create/Create/legacy.zip/8b5c3a90fb158c25073694a4216fe23ac10966cb,https://github.com/Creators-of-Create/Create
hudi,4503,6,23,Java,https://codeload.github.com/apache/hudi/legacy.zip/a0d83798251611428f70e5449f9ec338da3e7f15,https://github.com/apache/hudi
tika,1873,14,0,Java,https://codeload.github.com/apache/tika/legacy.zip/72b1ad39412bc79db35dbef17497b3fdf588b5a6,https://github.com/apache/tika
uaa,1513,11,244,Java,https://codeload.github.com/cloudfoundry/uaa/legacy.zip/dc6b728b1d5bb14fcf9450dab733945bb4e546b5,https://github.com/cloudfoundry/uaa
ExpectAnim,2786,6,1,Java,https://codeload.github.com/florent37/ExpectAnim/legacy.zip/a5f6fc93858048f412bc038411d9b43e8f6bb6dd,https://github.com/florent37/ExpectAnim
deeplearning4j,13158,9,0,Java,https://codeload.github.com/deeplearning4j/deeplearning4j/legacy.zip/036f956b4d30ef8cde126318e1f4c82c3bd79580,https://github.com/deeplearning4j/deeplearning4j
VirtualAPK,8896,6,4,Java,https://codeload.github.com/didi/VirtualAPK/legacy.zip/b1a778a06688f89f574ec8608f0764eadb9009b7,https://github.com/didi/VirtualAPK
lettuce-core,5102,9,108,Java,https://codeload.github.com/lettuce-io/lettuce-core/legacy.zip/9de4b7f15a239c7e994d5006a11924ef964fadcd,https://github.com/lettuce-io/lettuce-core
dubbo-admin,3875,5,6,Java,https://codeload.github.com/apache/dubbo-admin/legacy.zip/fdd3a6e4d907aff65693fee132585404fcfe7724,https://github.com/apache/dubbo-admin
spring-cloud-dataflow,1021,8,101,Java,https://codeload.github.com/spring-cloud/spring-cloud-dataflow/legacy.zip/4820a11d3495b814541ea4ee493231e8c6143935,https://github.com/spring-cloud/spring-cloud-dataflow
